url,product_id,category,title,price,scraped,timestamp
https://www.amazon.com/Passport-Portable-External-Drive-Black/dp/B07VTFN6HM/ref=sr_1_11?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-11,B07VTFN6HM,,,,,
https://www.amazon.com/Blue-NAND-1TB-SSD-WDS100T2B0A/dp/B073SBQMCX/ref=sr_1_12?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-12,B073SBQMCX,,,,,
https://www.amazon.com/Ryzen-3600X-Procesador-escritorio-desbloqueado/dp/B07SQBFN2D/ref=sr_1_7?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-7,B07SQBFN2D,,,,,
https://www.amazon.com/Samsung-970-EVO-1TB-MZ-V7E1T0BW/dp/B07BN217QG/ref=sr_1_5?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-5#customerReviews,B07BN217QG,,,,,
https://www.amazon.com/Blue-NAND-500GB-SSD-WDS500G2B0A/dp/B073SBZ8YH/ref=sr_1_15?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-15,B073SBZ8YH,,,,,
https://www.amazon.com/Samsung-Inch-Internal-MZ-76E1T0B-AM/dp/B078DPCY3T/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-6#customerReviews,B078DPCY3T,,,,,
https://www.amazon.com/Corsair-Vengeance-2x4GB-2400MHz-Memory/dp/B019HVO7II/ref=sr_1_9?fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-9,B019HVO7II,,,,,
https://www.amazon.com/Samsung-Inch-Internal-MZ-76E1T0B-AM/dp/B078DPCY3T/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-6,B078DPCY3T,,,,,
https://www.amazon.com/Corsair-Vengeance-DDR4-Memory-PC4-19200/dp/B00UVN2BO4/ref=sr_1_9?fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-9,B00UVN2BO4,,,,,
https://www.amazon.com/Toshiba-HDTB420XK3AA-Canvio-Portable-External/dp/B079D3D8NR/ref=sr_1_10?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-10,B079D3D8NR,,,,,
https://www.amazon.com/Passport-Portable-External-Drive-4-Pack/dp/B088P89PYW/ref=sr_1_11?fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-11,B088P89PYW,,,,,
https://www.amazon.com/Corsair-Vengeance-2400MHz-Memory-Systems/dp/B00UVN2C2A/ref=sr_1_9?fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-9,B00UVN2C2A,,,,,
https://www.amazon.com/Samsung-Inch-Internal-MZ-76Q1T0B-AM/dp/B07L3D19MY/ref=sr_1_8?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-8,B07L3D19MY,,,,,
https://www.amazon.com/AMD-Ryzen-3900X-24-Thread-Processor/dp/B07SXMZLP9/ref=sr_1_4?dchild=1&fst=as%3Aoff&qid=1589823702&rnid=16225007011&s=computers-intl-ship&sr=1-4#customerReviews,B07SXMZLP9,,,,,
https://www.amazon.com/Black-SN750-NVMe-Internal-Gaming/dp/B07M64QXMN/ref=sr_1_13?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-13#customerReviews,B07M64QXMN,,,,,
https://www.amazon.com/Passport-Portable-External-Drive-Black/dp/B07VTFN6HM/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-6,B07VTFN6HM,,,,,
https://www.amazon.com/Samsung-Inch-Internal-MZ-76E1T0B-AM/dp/B078DPCY3T/ref=sr_1_3?dchild=1&fst=as%3Aoff&qid=1589823707&rnid=16225007011&s=computers-intl-ship&sr=1-3,B078DPCY3T,,,,,
